 ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|                          Encoder statistics. This file is generated during first encoding session, new sessions will be appended                                                                                                                                                                                 |
 ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- 
|     ver     | Date  | Time  |    Sequence                  | QP |  I4  |  I8  | I16  | IC0  | IC1  | IC2  | IC3  | PI4  | PI8  | PI16 |  P0  |  P1  |  P2  |  P3  | P1*4*| P1*8*| P2*4*| P2*8*| P3*4*| P3*8*|  P8  | P8:4 | P4*4*| P4*8*| P8:5 | P8:6 | P8:7 | BI4  | BI8  | BI16 |  B0  |  B1  |  B2  |  B3  | B0*4*| B0*8*| B1*4*| B1*8*| B2*4*| B2*8*| B3*4*| B3*8*|  B8  | B8:0 |B80*4*|B80*8*| B8:4 | B4*4*| B4*8*| B8:5 | B8:6 | B8:7 |
|19.0/(FRExt)| 12-De | 22:47 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 12-De | 23:21 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 12-De | 23:25 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 12-De | 23:34 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 12-De | 23:36 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 12-De | 23:37 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 12-De | 23:41 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 12-De | 23:43 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 00:15 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 00:16 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 00:20 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 00:21 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 00:27 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 09:28 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 09:33 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 09:40 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 10:02 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 10:29 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 10:37 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 10:39 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 10:42 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 10:59 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 11:05 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 11:12 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 13-De | 11:21 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 11:32 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 11:47 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:00 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:03 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:05 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:07 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:09 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:11 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:12 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:15 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:19 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:49 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:50 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:51 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
|19.0/(FRExt)| 14-De | 12:54 |                 ./vid/box.yuv| 25 |   185|    48|    67|   213|   142|   121|    48|    86|    34|   104|   707|  1024|   108|   103|   237|   728|    39|    50|    41|    50|   534|  1101|   917|   184|   309|   429|   297|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0|     0| 0|     0|     0|     0|     0|     0|     0|     0|     0|
