These stats, other than Total, are cummulative over previous MBs within each Frame
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
   Frame  |   MB   |  Total  |   Type   |  P Motion  |  B Motion  |   cbp   |    C    |    y    |    Cb   |    Cr   | Delta quan | Stuffing |
 ---------|--------|---------|----------|------------|------------|---------|---------|---------|---------|---------|------------|----------|
       3  |     82 |       0 |      118 |       76   |        0   |     112 |       0 |       0 |       0 |       0 |      18    |     0    |
       3  |     83 |       0 |      118 |       76   |        0   |     112 |       0 |       0 |       0 |       0 |      18    |     0    |
       3  |     84 |       0 |      118 |       76   |        0   |     112 |       0 |       0 |       0 |       0 |      18    |     0    |
       3  |     85 |      14 |      125 |       79   |        0   |     115 |       0 |       0 |       0 |       0 |      19    |     0    |
       3  |     86 |      18 |      128 |       82   |        0   |     126 |       0 |       0 |       0 |       0 |      20    |     0    |
       3  |     87 |       0 |      128 |       82   |        0   |     126 |       0 |       0 |       0 |       0 |      20    |     0    |
       3  |     88 |      20 |      133 |       85   |        0   |     137 |       0 |       0 |       0 |       0 |      21    |     0    |
       3  |     89 |       0 |      133 |       85   |        0   |     137 |       0 |       0 |       0 |       0 |      21    |     0    |
       3  |     90 |       0 |      133 |       85   |        0   |     137 |       0 |       0 |       0 |       0 |      21    |     0    |
       3  |     91 |       0 |      133 |       85   |        0   |     137 |       0 |       0 |       0 |       0 |      21    |     0    |
       3  |     92 |      18 |      139 |       96   |        0   |     138 |       0 |       0 |       0 |       0 |      21    |     0    |
       3  |     93 |      35 |      144 |      114   |        0   |     149 |       0 |       0 |       0 |       0 |      22    |     0    |
       3  |     94 |      40 |      156 |      136   |        0   |     154 |       0 |       0 |       0 |       0 |      23    |     0    |
       3  |     95 |       0 |      156 |      136   |        0   |     154 |       0 |       0 |       0 |       0 |      23    |     0    |
       3  |     96 |       0 |      156 |      136   |        0   |     154 |       0 |       0 |       0 |       0 |      23    |     0    |
       3  |     97 |       0 |      156 |      136   |        0   |     154 |       0 |       0 |       0 |       0 |      23    |     0    |
       3  |     98 |       0 |      156 |      136   |        0   |     154 |       0 |       0 |       0 |       0 |      23    |     0    |
       3  |     99 |       0 |      156 |      136   |        0   |     154 |       0 |       0 |       0 |       0 |      23    |     0    |
       3  |    100 |      16 |      163 |      139   |        0   |     159 |       0 |       0 |       0 |       0 |      24    |     0    |
       3  |    101 |       0 |      163 |      139   |        0   |     159 |       0 |       0 |       0 |       0 |      24    |     0    |
       3  |    102 |       0 |      163 |      139   |        0   |     159 |       0 |       0 |       0 |       0 |      24    |     0    |
       3  |    103 |       0 |      163 |      139   |        0   |     159 |       0 |       0 |       0 |       0 |      24    |     0    |
       3  |    104 |      16 |      170 |      142   |        0   |     164 |       0 |       0 |       0 |       0 |      25    |     0    |
       3  |    105 |       0 |      170 |      142   |        0   |     164 |       0 |       0 |       0 |       0 |      25    |     0    |
       3  |    106 |       0 |      170 |      142   |        0   |     164 |       0 |       0 |       0 |       0 |      25    |     0    |
       3  |    107 |       0 |      170 |      142   |        0   |     164 |       0 |       0 |       0 |       0 |      25    |     0    |
       3  |    108 |       0 |      170 |      142   |        0   |     164 |       0 |       0 |       0 |       0 |      25    |     0    |
       3  |    109 |      13 |      176 |      145   |        0   |     167 |       0 |       0 |       0 |       0 |      26    |     0    |
       3  |    110 |       0 |      176 |      145   |        0   |     167 |       0 |       0 |       0 |       0 |      26    |     0    |
       3  |    111 |       0 |      176 |      145   |        0   |     167 |       0 |       0 |       0 |       0 |      26    |     0    |
       3  |    112 |      78 |      194 |      197   |        0   |     174 |       0 |       0 |       0 |       0 |      27    |     0    |
       3  |    113 |     160 |      216 |      327   |        0   |     181 |       0 |       0 |       0 |       0 |      28    |     0    |
       3  |    114 |      74 |      230 |      377   |        0   |     190 |       0 |       0 |       0 |       0 |      29    |     0    |
       3  |    115 |      36 |      242 |      395   |        0   |     195 |       0 |       0 |       0 |       0 |      30    |     0    |
       3  |    116 |      10 |      245 |      398   |        0   |     198 |       0 |       0 |       0 |       0 |      31    |     0    |
       3  |    117 |       0 |      245 |      398   |        0   |     198 |       0 |       0 |       0 |       0 |      31    |     0    |
       3  |    118 |      14 |      250 |      401   |        0   |     203 |       0 |       0 |       0 |       0 |      32    |     0    |
       3  |    119 |      11 |      252 |      404   |        0   |     208 |       0 |       0 |       0 |       0 |      33    |     0    |
       3  |    120 |       0 |      252 |      404   |        0   |     208 |       0 |       0 |       0 |       0 |      33    |     0    |
       3  |    121 |       0 |      252 |      404   |        0   |     208 |       0 |       0 |       0 |       0 |      33    |     0    |
       3  |    122 |       0 |      252 |      404   |        0   |     208 |       0 |       0 |       0 |       0 |      33    |     0    |
       3  |    123 |      16 |      259 |      407   |        0   |     213 |       0 |       0 |       0 |       0 |      34    |     0    |
       3  |    124 |      10 |      262 |      410   |        0   |     216 |       0 |       0 |       0 |       0 |      35    |     0    |
       3  |    125 |       0 |      262 |      410   |        0   |     216 |       0 |       0 |       0 |       0 |      35    |     0    |
       3  |    126 |      20 |      267 |      413   |        0   |     227 |       0 |       0 |       0 |       0 |      36    |     0    |
       3  |    127 |      18 |      270 |      416   |        0   |     238 |       0 |       0 |       0 |       0 |      37    |     0    |
       3  |    128 |      10 |      273 |      419   |        0   |     241 |       0 |       0 |       0 |       0 |      38    |     0    |
       3  |    129 |       0 |      273 |      419   |        0   |     241 |       0 |       0 |       0 |       0 |      38    |     0    |
       3  |    130 |       0 |      273 |      419   |        0   |     241 |       0 |       0 |       0 |       0 |      38    |     0    |
       3  |    131 |       0 |      273 |      419   |        0   |     241 |       0 |       0 |       0 |       0 |      38    |     0    |
       3  |    132 |     100 |      291 |      489   |        0   |     252 |       0 |       0 |       0 |       0 |      39    |     0    |
       3  |    133 |      64 |      353 |      489   |        0   |     253 |       0 |       0 |       0 |       0 |      40    |     0    |
       3  |    134 |      58 |      403 |      489   |        0   |     260 |       0 |       0 |       0 |       0 |      41    |     0    |
       3  |    135 |      52 |      415 |      519   |        0   |     269 |       0 |       0 |       0 |       0 |      42    |     0    |
       3  |    136 |       0 |      415 |      519   |        0   |     269 |       0 |       0 |       0 |       0 |      42    |     0    |
       3  |    137 |       0 |      415 |      519   |        0   |     269 |       0 |       0 |       0 |       0 |      42    |     0    |
       3  |    138 |       0 |      415 |      519   |        0   |     269 |       0 |       0 |       0 |       0 |      42    |     0    |
       3  |    139 |       0 |      415 |      519   |        0   |     269 |       0 |       0 |       0 |       0 |      42    |     0    |
       3  |    140 |      16 |      422 |      522   |        0   |     274 |       0 |       0 |       0 |       0 |      43    |     0    |
       3  |    141 |      12 |      425 |      525   |        0   |     279 |       0 |       0 |       0 |       0 |      44    |     0    |
       3  |    142 |      15 |      429 |      535   |        0   |     280 |       0 |       0 |       0 |       0 |      44    |     0    |
       3  |    143 |       0 |      429 |      535   |        0   |     280 |       0 |       0 |       0 |       0 |      44    |     0    |
       3  |    144 |      12 |      434 |      538   |        0   |     283 |       0 |       0 |       0 |       0 |      45    |     0    |
       3  |    145 |       0 |      434 |      538   |        0   |     283 |       0 |       0 |       0 |       0 |      45    |     0    |
       3  |    146 |      14 |      439 |      541   |        0   |     288 |       0 |       0 |       0 |       0 |      46    |     0    |
       3  |    147 |      15 |      443 |      551   |        0   |     289 |       0 |       0 |       0 |       0 |      46    |     0    |
       3  |    148 |      10 |      446 |      554   |        0   |     292 |       0 |       0 |       0 |       0 |      47    |     0    |
       3  |    149 |      11 |      448 |      557   |        0   |     297 |       0 |       0 |       0 |       0 |      48    |     0    |
       3  |    150 |       0 |      448 |      557   |        0   |     297 |       0 |       0 |       0 |       0 |      48    |     0    |
       3  |    151 |       0 |      448 |      557   |        0   |     297 |       0 |       0 |       0 |       0 |      48    |     0    |
       3  |    152 |       0 |      448 |      557   |        0   |     297 |       0 |       0 |       0 |       0 |      48    |     0    |
       3  |    153 |      86 |      468 |      611   |        0   |     308 |       0 |       0 |       0 |       0 |      49    |     0    |
       3  |    154 |      18 |      482 |      611   |        0   |     311 |       0 |       0 |       0 |       0 |      50    |     0    |
       3  |    155 |      68 |      500 |      653   |        0   |     318 |       0 |       0 |       0 |       0 |      51    |     0    |
       3  |    156 |      10 |      503 |      656   |        0   |     321 |       0 |       0 |       0 |       0 |      52    |     0    |
       3  |    157 |      12 |      506 |      659   |        0   |     326 |       0 |       0 |       0 |       0 |      53    |     0    |
       3  |    158 |       0 |      506 |      659   |        0   |     326 |       0 |       0 |       0 |       0 |      53    |     0    |
       3  |    159 |       0 |      506 |      659   |        0   |     326 |       0 |       0 |       0 |       0 |      53    |     0    |
       3  |    160 |       0 |      506 |      659   |        0   |     326 |       0 |       0 |       0 |       0 |      53    |     0    |
       3  |    161 |       0 |      506 |      659   |        0   |     326 |       0 |       0 |       0 |       0 |      53    |     0    |
       3  |    162 |      16 |      513 |      662   |        0   |     331 |       0 |       0 |       0 |       0 |      54    |     0    |
       3  |    163 |       0 |      513 |      662   |        0   |     331 |       0 |       0 |       0 |       0 |      54    |     0    |
       3  |    164 |       0 |      513 |      662   |        0   |     331 |       0 |       0 |       0 |       0 |      54    |     0    |
       3  |    165 |       0 |      513 |      662   |        0   |     331 |       0 |       0 |       0 |       0 |      54    |     0    |
       3  |    166 |      16 |      520 |      665   |        0   |     336 |       0 |       0 |       0 |       0 |      55    |     0    |
       3  |    167 |      12 |      523 |      668   |        0   |     341 |       0 |       0 |       0 |       0 |      56    |     0    |
       3  |    168 |      16 |      526 |      671   |        0   |     350 |       0 |       0 |       0 |       0 |      57    |     0    |
       3  |    169 |       0 |      526 |      671   |        0   |     350 |       0 |       0 |       0 |       0 |      57    |     0    |
       3  |    170 |       0 |      526 |      671   |        0   |     350 |       0 |       0 |       0 |       0 |      57    |     0    |
       3  |    171 |      14 |      531 |      674   |        0   |     355 |       0 |       0 |       0 |       0 |      58    |     0    |
       3  |    172 |       0 |      531 |      674   |        0   |     355 |       0 |       0 |       0 |       0 |      58    |     0    |
       3  |    173 |      27 |      538 |      688   |        0   |     360 |       0 |       0 |       0 |       0 |      59    |     0    |
       3  |    174 |      66 |      550 |      734   |        0   |     367 |       0 |       0 |       0 |       0 |      60    |     0    |
       3  |    175 |      70 |      566 |      780   |        0   |     374 |       0 |       0 |       0 |       0 |      61    |     0    |
       3  |    176 |       0 |      566 |      780   |        0   |     374 |       0 |       0 |       0 |       0 |      61    |     0    |
       3  |    177 |       0 |      566 |      780   |        0   |     374 |       0 |       0 |       0 |       0 |      61    |     0    |
       3  |    178 |      14 |      571 |      783   |        0   |     379 |       0 |       0 |       0 |       0 |      62    |     0    |
       3  |    179 |      18 |      574 |      786   |        0   |     390 |       0 |       0 |       0 |       0 |      63    |     0    |
       3  |    180 |      12 |      577 |      789   |        0   |     395 |       0 |       0 |       0 |       0 |      64    |     0    |
       3  |    181 |       0 |      577 |      789   |        0   |     395 |       0 |       0 |       0 |       0 |      64    |     0    |
       3  |    182 |       0 |      577 |      789   |        0   |     395 |       0 |       0 |       0 |       0 |      64    |     0    |
       3  |    183 |       0 |      577 |      789   |        0   |     395 |       0 |       0 |       0 |       0 |      64    |     0    |
       3  |    184 |       0 |      577 |      789   |        0   |     395 |       0 |       0 |       0 |       0 |      64    |     0    |
       3  |    185 |      16 |      584 |      792   |        0   |     400 |       0 |       0 |       0 |       0 |      65    |     0    |
       3  |    186 |      12 |      587 |      795   |        0   |     405 |       0 |       0 |       0 |       0 |      66    |     0    |
       3  |    187 |      12 |      590 |      798   |        0   |     410 |       0 |       0 |       0 |       0 |      67    |     0    |
       3  |    188 |       0 |      590 |      798   |        0   |     410 |       0 |       0 |       0 |       0 |      67    |     0    |
       3  |    189 |       0 |      590 |      798   |        0   |     410 |       0 |       0 |       0 |       0 |      67    |     0    |
       3  |    190 |       0 |      590 |      798   |        0   |     410 |       0 |       0 |       0 |       0 |      67    |     0    |
       3  |    191 |      16 |      597 |      801   |        0   |     415 |       0 |       0 |       0 |       0 |      68    |     0    |
       3  |    192 |      44 |      609 |      827   |        0   |     420 |       0 |       0 |       0 |       0 |      69    |     0    |
       3  |    193 |      76 |      625 |      881   |        0   |     425 |       0 |       0 |       0 |       0 |      70    |     0    |
       3  |    194 |     136 |      645 |      985   |        0   |     436 |       0 |       0 |       0 |       0 |      71    |     0    |
       3  |    195 |      26 |      648 |      996   |        0   |     447 |       0 |       0 |       0 |       0 |      72    |     0    |
       3  |    196 |       0 |      648 |      996   |        0   |     447 |       0 |       0 |       0 |       0 |      72    |     0    |
       3  |    197 |      14 |      653 |      999   |        0   |     452 |       0 |       0 |       0 |       0 |      73    |     0    |
       3  |    198 |       8 |      655 |     1004   |        0   |     453 |       0 |       0 |       0 |       0 |      73    |     0    |
       3  |    199 |      12 |      658 |     1007   |        0   |     458 |       0 |       0 |       0 |       0 |      74    |     0    |
       3  |    200 |      18 |      661 |     1010   |        0   |     469 |       0 |       0 |       0 |       0 |      75    |     0    |
       3  |    201 |      12 |      664 |     1013   |        0   |     474 |       0 |       0 |       0 |       0 |      76    |     0    |
       3  |    202 |      12 |      667 |     1016   |        0   |     479 |       0 |       0 |       0 |       0 |      77    |     0    |
       3  |    203 |      12 |      670 |     1019   |        0   |     484 |       0 |       0 |       0 |       0 |      78    |     0    |
       3  |    204 |      16 |      673 |     1024   |        0   |     491 |       0 |       0 |       0 |       0 |      79    |     0    |
       3  |    205 |      11 |      675 |     1027   |        0   |     496 |       0 |       0 |       0 |       0 |      80    |     0    |
       3  |    206 |       0 |      675 |     1027   |        0   |     496 |       0 |       0 |       0 |       0 |      80    |     0    |
       3  |    207 |       0 |      675 |     1027   |        0   |     496 |       0 |       0 |       0 |       0 |      80    |     0    |
       3  |    208 |      14 |      680 |     1030   |        0   |     501 |       0 |       0 |       0 |       0 |      81    |     0    |
       3  |    209 |       0 |      680 |     1030   |        0   |     501 |       0 |       0 |       0 |       0 |      81    |     0    |
       3  |    210 |       0 |      680 |     1030   |        0   |     501 |       0 |       0 |       0 |       0 |      81    |     0    |
       3  |    211 |      14 |      685 |     1033   |        0   |     506 |       0 |       0 |       0 |       0 |      82    |     0    |
       3  |    212 |       0 |      685 |     1033   |        0   |     506 |       0 |       0 |       0 |       0 |      82    |     0    |
       3  |    213 |      30 |      690 |     1046   |        0   |     517 |       0 |       0 |       0 |       0 |      83    |     0    |
       3  |    214 |      66 |      704 |     1088   |        0   |     526 |       0 |       0 |       0 |       0 |      84    |     0    |
       3  |    215 |      29 |      709 |     1100   |        0   |     537 |       0 |       0 |       0 |       0 |      85    |     0    |
       3  |    216 |      17 |      714 |     1108   |        0   |     540 |       0 |       0 |       0 |       0 |      86    |     0    |
       3  |    217 |      12 |      717 |     1111   |        0   |     545 |       0 |       0 |       0 |       0 |      87    |     0    |
       3  |    218 |       0 |      717 |     1111   |        0   |     545 |       0 |       0 |       0 |       0 |      87    |     0    |
       3  |    219 |      12 |      722 |     1114   |        0   |     548 |       0 |       0 |       0 |       0 |      88    |     0    |
       3  |    220 |      10 |      725 |     1117   |        0   |     551 |       0 |       0 |       0 |       0 |      89    |     0    |
       3  |    221 |      12 |      728 |     1120   |        0   |     556 |       0 |       0 |       0 |       0 |      90    |     0    |
       3  |    222 |      16 |      731 |     1123   |        0   |     565 |       0 |       0 |       0 |       0 |      91    |     0    |
       3  |    223 |      12 |      734 |     1126   |        0   |     570 |       0 |       0 |       0 |       0 |      92    |     0    |
       3  |    224 |      12 |      737 |     1129   |        0   |     575 |       0 |       0 |       0 |       0 |      93    |     0    |
       3  |    225 |       0 |      737 |     1129   |        0   |     575 |       0 |       0 |       0 |       0 |      93    |     0    |
       3  |    226 |       0 |      737 |     1129   |        0   |     575 |       0 |       0 |       0 |       0 |      93    |     0    |
       3  |    227 |       0 |      737 |     1129   |        0   |     575 |       0 |       0 |       0 |       0 |      93    |     0    |
       3  |    228 |       0 |      737 |     1129   |        0   |     575 |       0 |       0 |       0 |       0 |      93    |     0    |
       3  |    229 |       0 |      737 |     1129   |        0   |     575 |       0 |       0 |       0 |       0 |      93    |     0    |
       3  |    230 |       0 |      737 |     1129   |        0   |     575 |       0 |       0 |       0 |       0 |      93    |     0    |
       3  |    231 |       0 |      737 |     1129   |        0   |     575 |       0 |       0 |       0 |       0 |      93    |     0    |
       3  |    232 |      28 |      746 |     1136   |        0   |     586 |       0 |       0 |       0 |       0 |      94    |     0    |
       3  |    233 |      54 |      760 |     1172   |        0   |     589 |       0 |       0 |       0 |       0 |      95    |     0    |
       3  |    234 |      24 |      764 |     1186   |        0   |     594 |       0 |       0 |       0 |       0 |      96    |     0    |
       3  |    235 |      29 |      769 |     1202   |        0   |     601 |       0 |       0 |       0 |       0 |      97    |     0    |
       3  |    236 |       0 |      769 |     1202   |        0   |     601 |       0 |       0 |       0 |       0 |      97    |     0    |
       3  |    237 |      11 |      773 |     1205   |        0   |     604 |       0 |       0 |       0 |       0 |      98    |     0    |
       3  |    238 |       0 |      773 |     1205   |        0   |     604 |       0 |       0 |       0 |       0 |      98    |     0    |
       3  |    239 |      11 |      777 |     1208   |        0   |     607 |       0 |       0 |       0 |       0 |      99    |     0    |
       3  |    240 |      14 |      780 |     1211   |        0   |     614 |       0 |       0 |       0 |       0 |     100    |     0    |
       3  |    241 |      12 |      783 |     1214   |        0   |     619 |       0 |       0 |       0 |       0 |     101    |     0    |
       3  |    242 |      12 |      786 |     1217   |        0   |     624 |       0 |       0 |       0 |       0 |     102    |     0    |
       3  |    243 |      10 |      789 |     1220   |        0   |     627 |       0 |       0 |       0 |       0 |     103    |     0    |
       3  |    244 |      10 |      792 |     1223   |        0   |     630 |       0 |       0 |       0 |       0 |     104    |     0    |
       3  |    245 |       0 |      792 |     1223   |        0   |     630 |       0 |       0 |       0 |       0 |     104    |     0    |
       3  |    246 |       0 |      792 |     1223   |        0   |     630 |       0 |       0 |       0 |       0 |     104    |     0    |
       3  |    247 |      13 |      796 |     1226   |        0   |     635 |       0 |       0 |       0 |       0 |     105    |     0    |
       3  |    248 |       0 |      796 |     1226   |        0   |     635 |       0 |       0 |       0 |       0 |     105    |     0    |
       3  |    249 |      13 |      800 |     1229   |        0   |     640 |       0 |       0 |       0 |       0 |     106    |     0    |
       3  |    250 |      12 |      803 |     1232   |        0   |     645 |       0 |       0 |       0 |       0 |     107    |     0    |
       3  |    251 |      12 |      806 |     1235   |        0   |     650 |       0 |       0 |       0 |       0 |     108    |     0    |
       3  |    252 |      16 |      809 |     1238   |        0   |     659 |       0 |       0 |       0 |       0 |     109    |     0    |
       3  |    253 |      33 |      814 |     1256   |        0   |     668 |       0 |       0 |       0 |       0 |     110    |     0    |
       3  |    254 |      12 |      816 |     1265   |        0   |     669 |       0 |       0 |       0 |       0 |     110    |     0    |
       3  |    255 |      23 |      821 |     1279   |        0   |     672 |       0 |       0 |       0 |       0 |     111    |     0    |
       3  |    256 |      12 |      823 |     1288   |        0   |     673 |       0 |       0 |       0 |       0 |     111    |     0    |
       3  |    257 |      18 |      826 |     1291   |        0   |     684 |       0 |       0 |       0 |       0 |     112    |     0    |
       3  |    258 |      12 |      829 |     1294   |        0   |     689 |       0 |       0 |       0 |       0 |     113    |     0    |
       3  |    259 |      14 |      832 |     1297   |        0   |     696 |       0 |       0 |       0 |       0 |     114    |     0    |
       3  |    260 |      14 |      835 |     1300   |        0   |     703 |       0 |       0 |       0 |       0 |     115    |     0    |
       3  |    261 |       8 |      837 |     1305   |        0   |     704 |       0 |       0 |       0 |       0 |     115    |     0    |
       3  |    262 |       0 |      837 |     1305   |        0   |     704 |       0 |       0 |       0 |       0 |     115    |     0    |
       3  |    263 |       0 |      837 |     1305   |        0   |     704 |       0 |       0 |       0 |       0 |     115    |     0    |
       3  |    264 |       0 |      837 |     1305   |        0   |     704 |       0 |       0 |       0 |       0 |     115    |     0    |
       3  |    265 |       0 |      837 |     1305   |        0   |     704 |       0 |       0 |       0 |       0 |     115    |     0    |
       3  |    266 |      20 |      844 |     1308   |        0   |     713 |       0 |       0 |       0 |       0 |     116    |     0    |
       3  |    267 |      14 |      847 |     1311   |        0   |     720 |       0 |       0 |       0 |       0 |     117    |     0    |
       3  |    268 |      10 |      850 |     1314   |        0   |     723 |       0 |       0 |       0 |       0 |     118    |     0    |
       3  |    269 |      12 |      853 |     1317   |        0   |     728 |       0 |       0 |       0 |       0 |     119    |     0    |
       3  |    270 |       0 |      853 |     1317   |        0   |     728 |       0 |       0 |       0 |       0 |     119    |     0    |
       3  |    271 |      14 |      858 |     1320   |        0   |     733 |       0 |       0 |       0 |       0 |     120    |     0    |
       3  |    272 |       0 |      858 |     1320   |        0   |     733 |       0 |       0 |       0 |       0 |     120    |     0    |
       3  |    273 |      29 |      865 |     1334   |        0   |     740 |       0 |       0 |       0 |       0 |     121    |     0    |
       3  |    274 |      16 |      868 |     1339   |        0   |     747 |       0 |       0 |       0 |       0 |     122    |     0    |
       3  |    275 |       0 |      868 |     1339   |        0   |     747 |       0 |       0 |       0 |       0 |     122    |     0    |
       3  |    276 |      14 |      873 |     1342   |        0   |     752 |       0 |       0 |       0 |       0 |     123    |     0    |
       3  |    277 |      14 |      876 |     1345   |        0   |     759 |       0 |       0 |       0 |       0 |     124    |     0    |
       3  |    278 |       0 |      876 |     1345   |        0   |     759 |       0 |       0 |       0 |       0 |     124    |     0    |
       3  |    279 |       0 |      876 |     1345   |        0   |     759 |       0 |       0 |       0 |       0 |     124    |     0    |
       3  |    280 |       0 |      876 |     1345   |        0   |     759 |       0 |       0 |       0 |       0 |     124    |     0    |
       3  |    281 |       0 |      876 |     1345   |        0   |     759 |       0 |       0 |       0 |       0 |     124    |     0    |
       3  |    282 |      16 |      883 |     1348   |        0   |     764 |       0 |       0 |       0 |       0 |     125    |     0    |
       3  |    283 |      16 |      886 |     1351   |        0   |     773 |       0 |       0 |       0 |       0 |     126    |     0    |
       3  |    284 |       0 |      886 |     1351   |        0   |     773 |       0 |       0 |       0 |       0 |     126    |     0    |
       3  |    285 |      14 |      891 |     1354   |        0   |     778 |       0 |       0 |       0 |       0 |     127    |     0    |
       3  |    286 |      12 |      894 |     1357   |        0   |     783 |       0 |       0 |       0 |       0 |     128    |     0    |
       3  |    287 |       0 |      894 |     1357   |        0   |     783 |       0 |       0 |       0 |       0 |     128    |     0    |
       3  |    288 |       0 |      894 |     1357   |        0   |     783 |       0 |       0 |       0 |       0 |     128    |     0    |
       3  |    289 |      12 |      899 |     1360   |        0   |     786 |       0 |       0 |       0 |       0 |     129    |     0    |
       3  |    290 |      12 |      902 |     1363   |        0   |     791 |       0 |       0 |       0 |       0 |     130    |     0    |
       3  |    291 |      10 |      905 |     1366   |        0   |     794 |       0 |       0 |       0 |       0 |     131    |     0    |
       3  |    292 |       0 |      905 |     1366   |        0   |     794 |       0 |       0 |       0 |       0 |     131    |     0    |
       3  |    293 |      20 |      910 |     1369   |        0   |     805 |       0 |       0 |       0 |       0 |     132    |     0    |
       3  |    294 |       0 |      910 |     1369   |        0   |     805 |       0 |       0 |       0 |       0 |     132    |     0    |
       3  |    295 |      12 |      915 |     1372   |        0   |     808 |       0 |       0 |       0 |       0 |     133    |     0    |
       3  |    296 |      14 |      918 |     1375   |        0   |     815 |       0 |       0 |       0 |       0 |     134    |     0    |
       3  |    297 |      12 |      921 |     1378   |        0   |     820 |       0 |       0 |       0 |       0 |     135    |     0    |
       3  |    298 |      12 |      924 |     1381   |        0   |     825 |       0 |       0 |       0 |       0 |     136    |     0    |
       3  |    299 |      14 |      927 |     1384   |        0   |     832 |       0 |       0 |       0 |       0 |     137    |     0    |
       4  |      0 |       0 |        0 |        0   |        0   |       0 |       0 |       0 |       0 |       0 |       0    |     0    |
       4  |      1 |       0 |        0 |        0   |        0   |       0 |       0 |       0 |       0 |       0 |       0    |     0    |
       4  |      2 |       0 |        0 |        0   |        0   |       0 |       0 |       0 |       0 |       0 |       0    |     0    |
       4  |      3 |      14 |        7 |        3   |        0   |       3 |       0 |       0 |       0 |       0 |       1    |     0    |
       4  |      4 |      10 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |      5 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |      6 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |      7 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |      8 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |      9 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |     10 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |     11 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |     12 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |     13 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |     14 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |     15 |       0 |       10 |        6   |        0   |       6 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |     16 |      23 |       20 |       18   |        0   |       7 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |     17 |       0 |       20 |       18   |        0   |       7 |       0 |       0 |       0 |       0 |       2    |     0    |
       4  |     18 |      11 |       24 |       21   |        0   |      10 |       0 |       0 |       0 |       0 |       3    |     0    |
       4  |     19 |       0 |       24 |       21   |        0   |      10 |       0 |       0 |       0 |       0 |       3    |     0    |
       4  |     20 |       0 |       24 |       21   |        0   |      10 |       0 |       0 |       0 |       0 |       3    |     0    |
       4  |     21 |       0 |       24 |       21   |        0   |      10 |       0 |       0 |       0 |       0 |       3    |     0    |
       4  |     22 |       0 |       24 |       21   |        0   |      10 |       0 |       0 |       0 |       0 |       3    |     0    |
       4  |     23 |       0 |       24 |       21   |        0   |      10 |       0 |       0 |       0 |       0 |       3    |     0    |
       4  |     24 |       0 |       24 |       21   |        0   |      10 |       0 |       0 |       0 |       0 |       3    |     0    |
       4  |     25 |       0 |       24 |       21   |        0   |      10 |       0 |       0 |       0 |       0 |       3    |     0    |
       4  |     26 |      16 |       33 |       24   |        0   |      13 |       0 |       0 |       0 |       0 |       4    |     0    |
       4  |     27 |       0 |       33 |       24   |        0   |      13 |       0 |       0 |       0 |       0 |       4    |     0    |
       4  |     28 |       0 |       33 |       24   |        0   |      13 |       0 |       0 |       0 |       0 |       4    |     0    |
       4  |     29 |       0 |       33 |       24   |        0   |      13 |       0 |       0 |       0 |       0 |       4    |     0    |
       4  |     30 |       0 |       33 |       24   |        0   |      13 |       0 |       0 |       0 |       0 |       4    |     0    |
       4  |     31 |       0 |       33 |       24   |        0   |      13 |       0 |       0 |       0 |       0 |       4    |     0    |
       4  |     32 |      16 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     33 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     34 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     35 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     36 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     37 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     38 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
       4  |     39 |       0 |       40 |       27   |        0   |      18 |       0 |       0 |       0 |       0 |       5    |     0    |
